"DateTimeUTC","DateTimeLocal","IDUser","IDConversation","IDMessage","Channel","Category","Version","Type"
2014-11-16 18:58:56,2014-11-16 13:58:56,"WbNnQuRe6vmPVWRDrOA_15550614-a72b-4b17-87dd-506c0a46d6d6","2JK8aFdlM909uZo8i8GhUe-o","2JK8aFdlM909uZo8i8GhUe-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigenPadre"
2014-11-16 19:14:05,2014-11-16 14:14:05,"8vki5eE3G1B0LJu34qC_cf2ba10c-5845-46c6-a963-a32da5bb4ecd","4A5dPS0adxn44cZYBPB8AU-o","4A5dPS0adxn44cZYBPB8AU-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigen"
2014-11-16 19:14:05,2014-11-16 14:14:05,"8vki5eE3G1B0LJu34qC_cf2ba10c-5845-46c6-a963-a32da5bb4ecd","4A5dPS0adxn44cZYBPB8AU-o","4A5dPS0adxn44cZYBPB8AU-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigenPadre"
2014-11-16 19:15:37,2014-11-16 14:15:37,"WZAXLYyFCT9Yiraq5JR_fcb25b06-fa4f-4d5c-9b9e-f42b3cc77907","10LQ3GNPgQ8E6EAVchemvt-o","10LQ3GNPgQ8E6EAVchemvt-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigen"
2014-11-16 19:15:37,2014-11-16 14:15:37,"WZAXLYyFCT9Yiraq5JR_fcb25b06-fa4f-4d5c-9b9e-f42b3cc77907","10LQ3GNPgQ8E6EAVchemvt-o","10LQ3GNPgQ8E6EAVchemvt-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigenPadre"
2014-11-16 19:19:51,2014-11-16 14:19:51,"3wNWNBSjlFx7e1hYLEw_a47fd8b3-9a84-45de-ad7b-02f3dae195a3","HhmxIK6izyEDJssp4Q0RO2-o","HhmxIK6izyEDJssp4Q0RO2-o|0000010","webchat","tramite","bot-chbot-prod","url"
2014-11-16 19:20:05,2014-11-16 14:20:05,"3wNWNBSjlFx7e1hYLEw_a47fd8b3-9a84-45de-ad7b-02f3dae195a3","HhmxIK6izyEDJssp4Q0RO2-o","HhmxIK6izyEDJssp4Q0RO2-o|0000015","webchat","saldo","bot-chbot-prod","consulta"
2014-11-16 19:20:17,2014-11-16 14:20:17,"3wNWNBSjlFx7e1hYLEw_a47fd8b3-9a84-45de-ad7b-02f3dae195a3","HhmxIK6izyEDJssp4Q0RO2-o","HhmxIK6izyEDJssp4Q0RO2-o|0000018","webchat","saldo","bot-chbot-prod","consulta"
2014-11-16 19:23:55,2014-11-16 14:23:55,"rK4UXLncvsEkHnLtTV8_706f7b8b-e553-44a0-b3ec-0bc03eea6d8f","6gZdAYh2cK5Hic9hvxA6T5-o","6gZdAYh2cK5Hic9hvxA6T5-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigen"
2014-11-16 19:23:55,2014-11-16 14:23:55,"rK4UXLncvsEkHnLtTV8_706f7b8b-e553-44a0-b3ec-0bc03eea6d8f","6gZdAYh2cK5Hic9hvxA6T5-o","6gZdAYh2cK5Hic9hvxA6T5-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigenPadre"
2014-11-16 19:28:12,2014-11-16 14:28:12,"7nWBYRrbxj3tpEFoSVd_efa8b870-5ecc-478e-9c67-893f0eba852d","4PIa7fWMmhN8cSLuN8LFyj-o","4PIa7fWMmhN8cSLuN8LFyj-o|0000000","webchat","MiTec","bot-chbot-prod","urlOrigen"
2014-11-16 19:28:12,2014-11-16 14:28:12,"7nWBYRrbxj3tpEFoSVd_efa8b870-5ecc-478e-9c67-893f0eba852d","4PIa7fWMmhN8cSLuN8LFyj-o","4PIa7fWMmhN8cSLuN8LFyj-o|0000000","webchat","MiTec","bot-chbot-prod","urlOrigenPadre"
2014-11-16 19:45:44,2014-11-16 14:45:44,"8EFL0pq4UXHwTGyoeX2_e5ea78b2-0e9c-445f-9d94-342a7fe4f3b5","3Z9obYCfXrD9wNlfa4adDb-o","3Z9obYCfXrD9wNlfa4adDb-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigen"
2014-11-16 19:45:44,2014-11-16 14:45:44,"8EFL0pq4UXHwTGyoeX2_e5ea78b2-0e9c-445f-9d94-342a7fe4f3b5","3Z9obYCfXrD9wNlfa4adDb-o","3Z9obYCfXrD9wNlfa4adDb-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigenPadre"
2014-11-16 19:46:44,2014-11-16 14:46:44,"FOtXbftm0VvGIrVATBM_d258d836-1f3e-4b8c-91ea-c92d9f2917cd","5lAKyjxISYY42QB30AcCRe-o","5lAKyjxISYY42QB30AcCRe-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigen"
2014-11-16 19:46:44,2014-11-16 14:46:44,"FOtXbftm0VvGIrVATBM_d258d836-1f3e-4b8c-91ea-c92d9f2917cd","5lAKyjxISYY42QB30AcCRe-o","5lAKyjxISYY42QB30AcCRe-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigenPadre"
2014-11-16 19:49:14,2014-11-16 14:49:14,"1wVJ7I3I617900F3psZ_0467403b-59a6-41ca-bca9-1091f8d88c4a","215N1iOs2X066KaGemprAv-o","215N1iOs2X066KaGemprAv-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigen"
2014-11-16 19:49:14,2014-11-16 14:49:14,"1wVJ7I3I617900F3psZ_0467403b-59a6-41ca-bca9-1091f8d88c4a","215N1iOs2X066KaGemprAv-o","215N1iOs2X066KaGemprAv-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigenPadre"
2014-11-16 19:51:36,2014-11-16 14:51:36,"8ZipA8ePog0LQPrtwGg_739ed53a-5436-4bbf-b6fe-c76ba1004ec3","6e3QwRV926Z7TY0RPJmLd-o","6e3QwRV926Z7TY0RPJmLd-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigen"
2014-11-16 19:51:36,2014-11-16 14:51:36,"8ZipA8ePog0LQPrtwGg_739ed53a-5436-4bbf-b6fe-c76ba1004ec3","6e3QwRV926Z7TY0RPJmLd-o","6e3QwRV926Z7TY0RPJmLd-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigenPadre"
2014-11-16 19:54:13,2014-11-16 14:54:13,"r0Wz2O8b8opcSxMK7Ok_d68cf32d-899c-4312-b5d7-a01660c1abf0","7XXbvw6CohaCdekvBuMPhY-o","7XXbvw6CohaCdekvBuMPhY-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigen"
2014-11-16 19:54:13,2014-11-16 14:54:13,"r0Wz2O8b8opcSxMK7Ok_d68cf32d-899c-4312-b5d7-a01660c1abf0","7XXbvw6CohaCdekvBuMPhY-o","7XXbvw6CohaCdekvBuMPhY-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigenPadre"
2014-11-16 20:00:33,2014-11-16 15:00:33,"vG3qdI9uqsyeE6utOuT_6cf1e1d5-9f4e-45c5-a091-27b5c53e2cc4","6oMOFZx3DswJIGHlQETT0R-o","6oMOFZx3DswJIGHlQETT0R-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigen"
2014-11-16 20:00:33,2014-11-16 15:00:33,"vG3qdI9uqsyeE6utOuT_6cf1e1d5-9f4e-45c5-a091-27b5c53e2cc4","6oMOFZx3DswJIGHlQETT0R-o","6oMOFZx3DswJIGHlQETT0R-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigenPadre"
2014-11-16 20:21:29,2014-11-16 15:21:29,"2RDCNrw9vqbxmoNyLrs_3d2d12be-f4a1-46ab-ae08-d59274548aeb","2wWLjbCK8688Ml30dy6wmd-o","2wWLjbCK8688Ml30dy6wmd-o|0000000","webchat","MiTec","bot-chbot-prod","urlOrigen"
2014-11-16 20:21:29,2014-11-16 15:21:29,"2RDCNrw9vqbxmoNyLrs_3d2d12be-f4a1-46ab-ae08-d59274548aeb","2wWLjbCK8688Ml30dy6wmd-o","2wWLjbCK8688Ml30dy6wmd-o|0000000","webchat","MiTec","bot-chbot-prod","urlOrigenPadre"
2014-11-16 20:21:43,2014-11-16 15:21:43,"JrQepDbFgNVwAdnSmsH_4841c654-b646-4cf0-83cc-b713c251c58c","1WfDjZ0XRFVGe5S6KGAwWA-o","1WfDjZ0XRFVGe5S6KGAwWA-o|0000000","webchat","MiTec","bot-chbot-prod","urlOrigen"
2014-11-16 20:21:43,2014-11-16 15:21:43,"JrQepDbFgNVwAdnSmsH_4841c654-b646-4cf0-83cc-b713c251c58c","1WfDjZ0XRFVGe5S6KGAwWA-o","1WfDjZ0XRFVGe5S6KGAwWA-o|0000000","webchat","MiTec","bot-chbot-prod","urlOrigenPadre"
2014-11-16 20:21:47,2014-11-16 15:21:47,"2RDCNrw9vqbxmoNyLrs_3d2d12be-f4a1-46ab-ae08-d59274548aeb","2wWLjbCK8688Ml30dy6wmd-o","2wWLjbCK8688Ml30dy6wmd-o|0000006","webchat","agente","bot-chbot-prod","url"
2014-11-16 20:22:12,2014-11-16 15:22:12,"2RDCNrw9vqbxmoNyLrs_3d2d12be-f4a1-46ab-ae08-d59274548aeb","2wWLjbCK8688Ml30dy6wmd-o","2wWLjbCK8688Ml30dy6wmd-o|0000015","webchat","caritometro","bot-chbot-prod","url"
2014-11-16 20:24:24,2014-11-16 15:24:24,"qomHGt4duRHjzqoPwQo_d4e8d291-a8da-4e74-af16-f1a68b5d7262","6oXErC9U26UE6ZInG4arbr-o","6oXErC9U26UE6ZInG4arbr-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigen"
2014-11-16 20:24:24,2014-11-16 15:24:24,"qomHGt4duRHjzqoPwQo_d4e8d291-a8da-4e74-af16-f1a68b5d7262","6oXErC9U26UE6ZInG4arbr-o","6oXErC9U26UE6ZInG4arbr-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigenPadre"
2014-11-16 20:28:35,2014-11-16 15:28:35,"vfRFeo8TMeBG4FXKuXj_00ff89c1-9922-4f96-a5d8-00c80f7dd1f4","1bXrXRrcZhRD4JDEJq6ItW-o","1bXrXRrcZhRD4JDEJq6ItW-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigen"
2014-11-16 20:28:35,2014-11-16 15:28:35,"vfRFeo8TMeBG4FXKuXj_00ff89c1-9922-4f96-a5d8-00c80f7dd1f4","1bXrXRrcZhRD4JDEJq6ItW-o","1bXrXRrcZhRD4JDEJq6ItW-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigenPadre"
2014-11-16 20:32:06,2014-11-16 15:32:06,"z4zIdl13MLkF1MC0cLA_10b09581-fc6b-404f-8b82-3a1691e1a46e","7KW1Jw8G0lO1sbOZoS7Rij-o","7KW1Jw8G0lO1sbOZoS7Rij-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigen"
2014-11-16 20:32:06,2014-11-16 15:32:06,"z4zIdl13MLkF1MC0cLA_10b09581-fc6b-404f-8b82-3a1691e1a46e","7KW1Jw8G0lO1sbOZoS7Rij-o","7KW1Jw8G0lO1sbOZoS7Rij-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigenPadre"
2014-11-16 20:50:45,2014-11-16 15:50:45,"jYMrLr85kC2vGCYXzs4_6a80abf9-8f63-49dd-a014-005c3bdc03aa","6yMqUOMeiFA52CZG9iEaLq-o","6yMqUOMeiFA52CZG9iEaLq-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigen"
2014-11-16 20:50:45,2014-11-16 15:50:45,"jYMrLr85kC2vGCYXzs4_6a80abf9-8f63-49dd-a014-005c3bdc03aa","6yMqUOMeiFA52CZG9iEaLq-o","6yMqUOMeiFA52CZG9iEaLq-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigenPadre"
2014-11-16 21:00:13,2014-11-16 16:00:13,"GiKF4qS3ZuVdCk7eWzM_166c6ea9-1b21-4a8e-a261-16a1c3bd482c","1Tl5UFQUnom15JbLwm3J9Z-o","1Tl5UFQUnom15JbLwm3J9Z-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigen"
2014-11-16 21:00:13,2014-11-16 16:00:13,"GiKF4qS3ZuVdCk7eWzM_166c6ea9-1b21-4a8e-a261-16a1c3bd482c","1Tl5UFQUnom15JbLwm3J9Z-o","1Tl5UFQUnom15JbLwm3J9Z-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigenPadre"
2014-11-16 21:04:26,2014-11-16 16:04:26,"18QpYNYn3R0L9k02fLK_4e737e6a-2b96-4712-a15d-03c1da4f24cd","82ac2qpUpPrDkKxlVGz5X8-o","82ac2qpUpPrDkKxlVGz5X8-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigen"
2014-11-16 21:04:26,2014-11-16 16:04:26,"18QpYNYn3R0L9k02fLK_4e737e6a-2b96-4712-a15d-03c1da4f24cd","82ac2qpUpPrDkKxlVGz5X8-o","82ac2qpUpPrDkKxlVGz5X8-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigenPadre"
2014-11-16 21:13:13,2014-11-16 16:13:13,"uwicid7I2PD8hmeABPg_7f01f859-3091-4813-b3f1-4d5380a2129c","7u6pd77bVReLYTPSi1KVoU-o","7u6pd77bVReLYTPSi1KVoU-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigen"
2014-11-16 21:13:13,2014-11-16 16:13:13,"uwicid7I2PD8hmeABPg_7f01f859-3091-4813-b3f1-4d5380a2129c","7u6pd77bVReLYTPSi1KVoU-o","7u6pd77bVReLYTPSi1KVoU-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigenPadre"
2014-11-16 21:17:45,2014-11-16 16:17:45,"WCI9sNU7aeEmQinidN7_38c9f2dc-28bc-4431-952f-c831425460e2","5i8F7FMtTSN8N7ZScqbRe0-o","5i8F7FMtTSN8N7ZScqbRe0-o|0000000","webchat","MiTec","bot-chbot-prod","urlOrigen"
2014-11-16 21:17:45,2014-11-16 16:17:45,"WCI9sNU7aeEmQinidN7_38c9f2dc-28bc-4431-952f-c831425460e2","5i8F7FMtTSN8N7ZScqbRe0-o","5i8F7FMtTSN8N7ZScqbRe0-o|0000000","webchat","MiTec","bot-chbot-prod","urlOrigenPadre"
2014-11-16 21:32:41,2014-11-16 16:32:41,"5sNqEvH2xVqJdqKm9mF_cc82da36-73eb-4103-89e0-3cb954cbe2d6","6QOmSb3APfXE9uavT8LUaZ-o","6QOmSb3APfXE9uavT8LUaZ-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigen"
2014-11-16 21:32:41,2014-11-16 16:32:41,"5sNqEvH2xVqJdqKm9mF_cc82da36-73eb-4103-89e0-3cb954cbe2d6","6QOmSb3APfXE9uavT8LUaZ-o","6QOmSb3APfXE9uavT8LUaZ-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigenPadre"
2014-11-16 21:33:34,2014-11-16 16:33:34,"OJuGS4jj2RM0vLLphto_50716dd2-22d6-4eb1-8627-8e24e1faa18a","4Qm8g7dOpy9rStQcWyIuU-o","4Qm8g7dOpy9rStQcWyIuU-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigen"
2014-11-16 21:33:34,2014-11-16 16:33:34,"OJuGS4jj2RM0vLLphto_50716dd2-22d6-4eb1-8627-8e24e1faa18a","4Qm8g7dOpy9rStQcWyIuU-o","4Qm8g7dOpy9rStQcWyIuU-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigenPadre"
2014-11-16 21:36:38,2014-11-16 16:36:38,"4selZ9GTJpJyb27Gs5B_ac2eba9b-da7b-4ae8-91ca-dfd2255c5677","7K4Xp9YkxE5BYsK3eKNkV5-o","7K4Xp9YkxE5BYsK3eKNkV5-o|0000000","webchat","MiTec","bot-chbot-prod","urlOrigen"
2014-11-16 21:36:38,2014-11-16 16:36:38,"4selZ9GTJpJyb27Gs5B_ac2eba9b-da7b-4ae8-91ca-dfd2255c5677","7K4Xp9YkxE5BYsK3eKNkV5-o","7K4Xp9YkxE5BYsK3eKNkV5-o|0000000","webchat","MiTec","bot-chbot-prod","urlOrigenPadre"
2014-11-16 21:39:37,2014-11-16 16:39:37,"kOyaEZBhYK2jVMTvyZE_ba5ee4dd-eb41-4e1b-9a06-e43147f7d6aa","6nZHiJBVq1R6eo8QYBuHad-o","6nZHiJBVq1R6eo8QYBuHad-o|0000000","webchat","MiTec","bot-chbot-prod","urlOrigen"
2014-11-16 21:39:37,2014-11-16 16:39:37,"kOyaEZBhYK2jVMTvyZE_ba5ee4dd-eb41-4e1b-9a06-e43147f7d6aa","6nZHiJBVq1R6eo8QYBuHad-o","6nZHiJBVq1R6eo8QYBuHad-o|0000000","webchat","MiTec","bot-chbot-prod","urlOrigenPadre"
2014-11-16 21:39:49,2014-11-16 16:39:49,"kOyaEZBhYK2jVMTvyZE_ba5ee4dd-eb41-4e1b-9a06-e43147f7d6aa","6nZHiJBVq1R6eo8QYBuHad-o","6nZHiJBVq1R6eo8QYBuHad-o|0000004","webchat","tramite","bot-chbot-prod","url"
2014-11-16 21:43:59,2014-11-16 16:43:59,"c4zfik35wDJ1jBQJcV5_f80e38f3-cf5c-4b59-a218-c6f8f624e85e","76DcPnoygMZEjj9mXqbUnc-o","76DcPnoygMZEjj9mXqbUnc-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigen"
2014-11-16 21:43:59,2014-11-16 16:43:59,"c4zfik35wDJ1jBQJcV5_f80e38f3-cf5c-4b59-a218-c6f8f624e85e","76DcPnoygMZEjj9mXqbUnc-o","76DcPnoygMZEjj9mXqbUnc-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigenPadre"
2014-11-16 21:56:29,2014-11-16 16:56:29,"u6l5uxJl8q3UqeLXUrQ_173d5344-255a-4f55-8a11-1bf7917ae61b","1LkFnv6QsMrAi27gWmVXEE-o","1LkFnv6QsMrAi27gWmVXEE-o|0000000","webchat","MiTec","bot-chbot-prod","urlOrigen"
2014-11-16 21:56:29,2014-11-16 16:56:29,"u6l5uxJl8q3UqeLXUrQ_173d5344-255a-4f55-8a11-1bf7917ae61b","1LkFnv6QsMrAi27gWmVXEE-o","1LkFnv6QsMrAi27gWmVXEE-o|0000000","webchat","MiTec","bot-chbot-prod","urlOrigenPadre"
2014-11-16 22:40:28,2014-11-16 17:40:28,"hs8Vl7sfQXMoZ1JHWL8_7bdfcadd-426c-4305-bcc5-e1557313eaeb","77pBKXjn8KPIGu1shwZNyP-o","77pBKXjn8KPIGu1shwZNyP-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigen"
2014-11-16 22:40:28,2014-11-16 17:40:28,"hs8Vl7sfQXMoZ1JHWL8_7bdfcadd-426c-4305-bcc5-e1557313eaeb","77pBKXjn8KPIGu1shwZNyP-o","77pBKXjn8KPIGu1shwZNyP-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigenPadre"
2014-11-16 23:11:56,2014-11-16 18:11:56,"MfCDZKfFHlTManF2WNu_a945f8e7-f495-47fd-a4b1-6db7e9aa0d2d","352RhAoJauz4pYsxRj76Wd-o","352RhAoJauz4pYsxRj76Wd-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigen"
2014-11-16 23:11:56,2014-11-16 18:11:56,"MfCDZKfFHlTManF2WNu_a945f8e7-f495-47fd-a4b1-6db7e9aa0d2d","352RhAoJauz4pYsxRj76Wd-o","352RhAoJauz4pYsxRj76Wd-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigenPadre"
2014-11-16 23:25:00,2014-11-16 18:25:00,"ZshTqrPm1BjwFqRz8I4_9db22715-3d1b-4a06-8484-bd80fee6d387","5Ff0AwZnRokJeYEiZWZYCT-o","5Ff0AwZnRokJeYEiZWZYCT-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigen"
2014-11-16 23:25:00,2014-11-16 18:25:00,"ZshTqrPm1BjwFqRz8I4_9db22715-3d1b-4a06-8484-bd80fee6d387","5Ff0AwZnRokJeYEiZWZYCT-o","5Ff0AwZnRokJeYEiZWZYCT-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigenPadre"
2014-11-17 00:19:47,2014-11-16 19:19:47,"2oFiAbif94KgTKVvKyu_f30b2dd8-69e1-4438-88c5-a9c3e1d4ed6f","4u07tyPrHcPH3AyoMIawVs-o","4u07tyPrHcPH3AyoMIawVs-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigen"
2014-11-17 00:19:47,2014-11-16 19:19:47,"2oFiAbif94KgTKVvKyu_f30b2dd8-69e1-4438-88c5-a9c3e1d4ed6f","4u07tyPrHcPH3AyoMIawVs-o","4u07tyPrHcPH3AyoMIawVs-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigenPadre"
2014-11-17 00:48:50,2014-11-16 19:48:50,"6x71lfLhIpnWnCWT1ri_0d7043d2-d8cc-46fa-9678-2d56e512fb7f","1GkqY6U850dHT5o6FHHWfA-o","1GkqY6U850dHT5o6FHHWfA-o|0000000","webchat","MiTec","bot-chbot-prod","urlOrigen"
2014-11-17 00:48:50,2014-11-16 19:48:50,"6x71lfLhIpnWnCWT1ri_0d7043d2-d8cc-46fa-9678-2d56e512fb7f","1GkqY6U850dHT5o6FHHWfA-o","1GkqY6U850dHT5o6FHHWfA-o|0000000","webchat","MiTec","bot-chbot-prod","urlOrigenPadre"
2014-11-17 01:12:21,2014-11-16 20:12:21,"0kwXOn6WAxP0TsS5XdW_a3600dd2-b1ec-4259-bb0d-1f9d590b1418","6QwVfP4o47b5Yg5bfjTjj4-o","6QwVfP4o47b5Yg5bfjTjj4-o|0000000","webchat","MiTec","bot-chbot-prod","urlOrigen"
2014-11-17 01:12:21,2014-11-16 20:12:21,"0kwXOn6WAxP0TsS5XdW_a3600dd2-b1ec-4259-bb0d-1f9d590b1418","6QwVfP4o47b5Yg5bfjTjj4-o","6QwVfP4o47b5Yg5bfjTjj4-o|0000000","webchat","MiTec","bot-chbot-prod","urlOrigenPadre"
2014-11-17 01:21:36,2014-11-16 20:21:36,"qc3LYUP2SjEpvn5wK0j_4bbf0140-b017-45f7-85ca-a5c14bcec7a8","2jqkihQdkVC3ZKXiJju4V5-o","2jqkihQdkVC3ZKXiJju4V5-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigen"
2014-11-17 01:21:36,2014-11-16 20:21:36,"qc3LYUP2SjEpvn5wK0j_4bbf0140-b017-45f7-85ca-a5c14bcec7a8","2jqkihQdkVC3ZKXiJju4V5-o","2jqkihQdkVC3ZKXiJju4V5-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigenPadre"
2014-11-17 02:08:54,2014-11-16 21:08:54,"wK4xxFqw9ZEEUJqjCSo_747abafb-360b-466f-b0aa-79aed47a4468","2y6K3fSind09vO7kVG9qlo-o","2y6K3fSind09vO7kVG9qlo-o|0000000","webchat","MiTec","bot-chbot-prod","urlOrigen"
2014-11-17 02:08:54,2014-11-16 21:08:54,"wK4xxFqw9ZEEUJqjCSo_747abafb-360b-466f-b0aa-79aed47a4468","2y6K3fSind09vO7kVG9qlo-o","2y6K3fSind09vO7kVG9qlo-o|0000000","webchat","MiTec","bot-chbot-prod","urlOrigenPadre"
2014-11-17 04:35:26,2014-11-16 23:35:26,"NMxEQ9LLCelhROqintt_11d43eac-7b02-43c9-877c-c12c1c042d7e","3ElVck6fKWwFpKoTZ6y3aE-o","3ElVck6fKWwFpKoTZ6y3aE-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigen"
2014-11-17 04:35:26,2014-11-16 23:35:26,"NMxEQ9LLCelhROqintt_11d43eac-7b02-43c9-877c-c12c1c042d7e","3ElVck6fKWwFpKoTZ6y3aE-o","3ElVck6fKWwFpKoTZ6y3aE-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigenPadre"
2014-11-17 05:03:14,2014-11-17 00:03:14,"eAlqvbZ07ZHvCSRiwqy_06ebdd09-f643-474e-b5f7-7d892d4adde9","6sU1NHC0LWCuNzRzuogmR-o","6sU1NHC0LWCuNzRzuogmR-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigen"
2014-11-17 05:03:14,2014-11-17 00:03:14,"eAlqvbZ07ZHvCSRiwqy_06ebdd09-f643-474e-b5f7-7d892d4adde9","6sU1NHC0LWCuNzRzuogmR-o","6sU1NHC0LWCuNzRzuogmR-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigenPadre"
2014-11-17 05:20:46,2014-11-17 00:20:46,"5XjxwaZIV7KMsmym8WG_23c16ba2-798a-4dac-b785-66b1c88713a3","1fgSl4LDOBWA2jJ6Kxrj1b-o","1fgSl4LDOBWA2jJ6Kxrj1b-o|0000000","webchat","MiTec","bot-chbot-prod","urlOrigen"
2014-11-17 05:20:46,2014-11-17 00:20:46,"5XjxwaZIV7KMsmym8WG_23c16ba2-798a-4dac-b785-66b1c88713a3","1fgSl4LDOBWA2jJ6Kxrj1b-o","1fgSl4LDOBWA2jJ6Kxrj1b-o|0000000","webchat","MiTec","bot-chbot-prod","urlOrigenPadre"
2014-11-17 05:22:54,2014-11-17 00:22:54,"3cGBmJdzMyDuY8zwoHO_689641b7-5ece-4e87-9a36-236fe84d995e","5ydjjLymjEJ1qiDFcGzRjG-o","5ydjjLymjEJ1qiDFcGzRjG-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigen"
2014-11-17 05:22:54,2014-11-17 00:22:54,"3cGBmJdzMyDuY8zwoHO_689641b7-5ece-4e87-9a36-236fe84d995e","5ydjjLymjEJ1qiDFcGzRjG-o","5ydjjLymjEJ1qiDFcGzRjG-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigenPadre"
2014-11-17 05:30:52,2014-11-17 00:30:52,"XJhoMFd6pijbEEuMYDv_48f64cbd-5eb0-4ed3-b767-90cd032bfff4","7IynFLKjCfy7fsJ7LmkQqC-o","7IynFLKjCfy7fsJ7LmkQqC-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigen"
2014-11-17 05:30:52,2014-11-17 00:30:52,"XJhoMFd6pijbEEuMYDv_48f64cbd-5eb0-4ed3-b767-90cd032bfff4","7IynFLKjCfy7fsJ7LmkQqC-o","7IynFLKjCfy7fsJ7LmkQqC-o|0000000","webchat","ProgramasInternacionales","bot-chbot-prod","urlOrigenPadre"
2014-11-17 05:44:34,2014-11-17 00:44:34,"VCa8QxM8p9w0QlMspdZ_75affaf5-2c69-45fd-9dd4-1035ad81de49","7jM1Yd77nUPAqzCiecGiRo-o","7jM1Yd77nUPAqzCiecGiRo-o|0000000","webchat","MiTec","bot-chbot-prod","urlOrigen"
2014-11-17 05:44:34,2014-11-17 00:44:34,"VCa8QxM8p9w0QlMspdZ_75affaf5-2c69-45fd-9dd4-1035ad81de49","7jM1Yd77nUPAqzCiecGiRo-o","7jM1Yd77nUPAqzCiecGiRo-o|0000000","webchat","MiTec","bot-chbot-prod","urlOrigenPadre"
2014-11-17 05:45:24,2014-11-17 00:45:24,"xgDYZF6M4tdzTKk7uJ3_95a55196-ce4c-4ac5-9768-f34b9808fe51","2Od7rqOMU8Q3jyEQIyTOaP-o","2Od7rqOMU8Q3jyEQIyTOaP-o|0000000","webchat","MiTec","bot-chbot-prod","urlOrigen"
